repo_commit,repo_path,github_git_blob_sha1,local_git_blob_sha1,sha256,bytes,byte_identity_status,source_url,hash_basis
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,25c093703d2aed240cb91b38726780693c694bac,25c093703d2aed240cb91b38726780693c694bac,bbe1d6156557812e559fa9bd82cfa7965887593868c4ad8285aa7798dbd9f5c0,891679,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,288b4953d5cd67b67b4f154ff5e99c67a0e47d52,288b4953d5cd67b67b4f154ff5e99c67a0e47d52,bafd99d6049da828c410d69298865ad2c2e5cdee59cc7fe0fcee8c406e495621,1091465,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,2b0643bea1e8c1ae8be0a80ceaefa3cdee8ca4a8,2b0643bea1e8c1ae8be0a80ceaefa3cdee8ca4a8,7fe13a44539c6e256f7983e49ac38b8a3e62df817de6878b69711ab3c0dd03c2,1066051,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,016b3afda711f2df239ba464ef098eb0a61c4caa,016b3afda711f2df239ba464ef098eb0a61c4caa,b624441c87c3bcfa55e45ddda163803f5fd321193a5fb0da4f2b9f66c0d55e81,924729,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,d168ef284ec9f99a9c9fdafd3476bf1a386d9b2c,d168ef284ec9f99a9c9fdafd3476bf1a386d9b2c,48113015b8f8167b340f24e6225e7f895102252c5767eaf7696d979f21b111f8,923708,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,c0799d6be507b59d393b7e24e81d031a5193c8dc,c0799d6be507b59d393b7e24e81d031a5193c8dc,bdd671738db7d1f126dbe72a53027c5970ac761a90731b39a00766aa34082e53,1114925,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,595a0efc1657a28b33a4b918f522c6962dd5fcb3,595a0efc1657a28b33a4b918f522c6962dd5fcb3,83085ec83b15b44b09de543bd4199ffc3a1fef15cdb5115df2e6a1fdf26de57d,971748,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,201d98b463a5a8c6b5830d7724c9c852be5f6c59,201d98b463a5a8c6b5830d7724c9c852be5f6c59,b4020fece93a951229c550c8ebadd25d6e2b12de5f793de110be6c9031874342,1122445,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,0af81344e28a34934258e7b8358011644a5bb761,0af81344e28a34934258e7b8358011644a5bb761,dfa679a2e8e0ac42e05662062f390bb1f837cecfbf4d888893f54af270ceeab0,956984,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,f91738026851f7e49fc4a000df54bd27e6d220bb,f91738026851f7e49fc4a000df54bd27e6d220bb,00736a030be770100052f60ac989aa5cbeb6f84d3094dc24a9ba850dbc5658c9,970500,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,b092c31a68989979f524e040c99335fa67d94f63,b092c31a68989979f524e040c99335fa67d94f63,2a6ec5f9e15f31b3fa67d32b5c790079f140b611bf13012923316d6a10215a37,1070667,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,355b978da2b0a8de43a1abf14b5b75ebc0971d78,355b978da2b0a8de43a1abf14b5b75ebc0971d78,1d1b2305e57df21974bb84bf05f7b4f6eb88a63a9b3e20c16c85b3d73c386d7c,983297,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,c44932257d2865015f7a8aa9756394705f2af72c,c44932257d2865015f7a8aa9756394705f2af72c,ed6b4901a20f459ee4f0bfb4d7bfd3a31c213a864bf546265b241d3ebf984f49,1047979,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,eb67bdf2914954832d8fcb0e52d8c2e33978423f,eb67bdf2914954832d8fcb0e52d8c2e33978423f,fc5bece68d62652495b92941b31299f5ba4770db51e5ad640662424dcf30c1f8,1048305,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/28. You are a tool for modeling strategic decisions. A (1).pdf,94c73025a4828511f773e16e5422f0c6e262887a,94c73025a4828511f773e16e5422f0c6e262887a,d0b530bd3fe34a0a1275d98b455ebca35e241b34a9846972f97715ff8d19b48b,862954,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/28. You are a tool for modeling strategic decisions. A (1).pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/29. Strategic Decision Modeling_ U.S. and Soviet React.pdf,b4a674ee2047c87b1945fc8b6ff4e87a257e9fb8,b4a674ee2047c87b1945fc8b6ff4e87a257e9fb8,92dfeecd15f4ed66ee45d7e4e12b9e7594deec57e2a4c1ccfd032ebab5708810,805175,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/29. Strategic Decision Modeling_ U.S. and Soviet React.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,a5453095cce998e626098f42080127f3b23fbaf8,a5453095cce998e626098f42080127f3b23fbaf8,f66660795410dafe3f5701cb7adfc38276bcd171429e66f79411bb5e18b79d0c,1015287,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6c542a0e0acfd5129e116ad7f39b53ed20906d75,6c542a0e0acfd5129e116ad7f39b53ed20906d75,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,1020262,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,36a01ce3218fe1a9647f37fde2c4898062066848,36a01ce3218fe1a9647f37fde2c4898062066848,e690d7c16a86bd88adbd6a64cf76c62061eaeafa4af8304cfd4dcf5ab4611803,1005532,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,64235a0447b44cd0f1c7c9ca31d6f42bfc3eac46,64235a0447b44cd0f1c7c9ca31d6f42bfc3eac46,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,1289154,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,d9978329d690074dfcf65f8a59112aea7a847c74,d9978329d690074dfcf65f8a59112aea7a847c74,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,900447,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,61410ce96bc9df4b3429532ef59613a2c44ec578,61410ce96bc9df4b3429532ef59613a2c44ec578,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,967375,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6eed7b3c5944b261993806dfbb979257b1949fcf,6eed7b3c5944b261993806dfbb979257b1949fcf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,836390,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,b6856db3a6b1c93f99da94de9eb30fd39e4c1fe6,b6856db3a6b1c93f99da94de9eb30fd39e4c1fe6,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,1046810,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,local bytes matched to live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,vdm/Variable-Decision Matrix.json,8e30fdb2b3ce76324b11ce45ec0e7aa6cc61f66c,8e30fdb2b3ce76324b11ce45ec0e7aa6cc61f66c,be0e56e182015348af3a6916d07b302c9382c54bd3624795f6aa51dcbbed4977,4637,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/vdm/Variable-Decision Matrix.json,fresh pinned-ref GitHub content bytes; verified against live Git blob SHA-1
6867755772bfb74dd56c211df8c9a399607b5419,vdm/action_to_vdm_mapping.md,5dfd1642d151be3842682e8b84e683ddd1574b38,5dfd1642d151be3842682e8b84e683ddd1574b38,0ee7cfa2fdf7dd3f1dc9c65786bd7533610733baf6e07f1dfeea01c032bcc393,1937,MATCH,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/vdm/action_to_vdm_mapping.md,fresh pinned-ref GitHub content bytes; verified against live Git blob SHA-1
