check_id,reference_field,historical_extraction_reference,extraction_availability,alternative_source_file,alternative_source_commit,alternative_source_url,alternative_source_sha256,recorded_page,recorded_excerpt_field,recorded_excerpt_nonempty,fixed_label_aggregation_requires_missing_extraction,full_window_or_coverage_equivalence_certified,alternative_status
CLA-25-SEM2-T4_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-25-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/25. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/25.%20Strategic%20Decision%20Modeling%20Protocol.pdf,2f6cac443ec1cf8b7d33cca5e1f424a04d3bed2d80d10edca11eb64b73791b06,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-25-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-25-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/25. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/25.%20Strategic%20Decision%20Modeling%20Protocol.pdf,2f6cac443ec1cf8b7d33cca5e1f424a04d3bed2d80d10edca11eb64b73791b06,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-25-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-25-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/25. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/25.%20Strategic%20Decision%20Modeling%20Protocol.pdf,2f6cac443ec1cf8b7d33cca5e1f424a04d3bed2d80d10edca11eb64b73791b06,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T2_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-26-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,8-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,8-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,8-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T3_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-26-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,14-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,14-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,14-21,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T4_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-26-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,21-28,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,21-28,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-26-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-26-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/26. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/26.%20Strategic%20Decision%20Modeling%20Protocol.pdf,7e77386b1508cb0ccb67234a4c65ac36e1ba14a49f024211c4968f9d6dec192e,21-28,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T2_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-27-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,8-13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,8-13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,8-13,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T3_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-27-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T4_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-27-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-27-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-27-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/27. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/27.%20Strategic%20Decision%20Modeling%20Protocol.pdf,74ebc65e71943daab5b1d67c2f483bc0681058e99d10903ee21cd20e8d26f517,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T2_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-28-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,8-16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,8-16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,8-16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T3_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-28-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,16-24,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,16-24,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,16-24,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T4_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-28-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-28-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-28-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/28. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/28.%20Strategic%20Decision%20Modeling%20Protocol.pdf,b8f3364ae20410873bc6b6a153c4f6b11b653f6b27b8b1a574020e2e6869a337,24-32,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T2_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-29-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,7-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T1.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,7-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T2_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,7-14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T3_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-29-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T2.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T3_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,14-20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T4_PARENT_COVERAGE,evidence_file,cla_gem2_evidence/CLA-29-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T3.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
CLA-29-SEM2-T4_PARENT_COVERAGE,coverage_evidence_files,cla_gem2_evidence/CLA-29-T4.txt,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Claude_Opus_4/29. Strategic Decision Modeling Protocol.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Claude_Opus_4/29.%20Strategic%20Decision%20Modeling%20Protocol.pdf,58e8e1c1071435670fd7047ff623809184435745bb9882b7c8b5d9f752051541,20-27,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
