run_id,source_file,sha256,repository_path,repository_commit,source_url,local_source_filename,raw_bytes_checked_this_closeout,path_basis,sha256_basis
GPT-27,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,1c91642cd20ca4e538be5a3c52238b74a3c68ca7a248a9c91157a240a8415847,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V27.pdf,GPT-27.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-28,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,ee50e21096f64d31b893ea2862c7725b2f15b11ffd90ecd7c150b89ead491ad9,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V28.pdf,GPT-28.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-29,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,588bfc80c9151a9a8981f07b5c5f73f2c4ec0c93ae8849ad9c0b3dcd23eb1a4b,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V29.pdf,GPT-29.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
GPT-30,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,b94418adfac3570e22ca85e3d4c4b7d2f6e7fe2559b695680da0c623834de476,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V30.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/GPT-4o/GPT_%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98%20V30.pdf,GPT-30.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-01,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,3a5f70972ae4b178b2ba9ff51b3127770e918103fe41b688c11032b827bb532c,runs/raw_logs/Perplexity_RAG/1. Strategic Decision Modeling_ U.S. Discovery of Cub.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/1.%20Strategic%20Decision%20Modeling_%20U.S.%20Discovery%20of%20Cub.pdf,PER-01.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-02,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,bdd671738db7d1f126dbe72a53027c5970ac761a90731b39a00766aa34082e53,runs/raw_logs/Perplexity_RAG/2. Strategic Options Analysis_ U.S. Discovery of Sovi.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/2.%20Strategic%20Options%20Analysis_%20U.S.%20Discovery%20of%20Sovi.pdf,PER-02.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-03,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,f66660795410dafe3f5701cb7adfc38276bcd171429e66f79411bb5e18b79d0c,runs/raw_logs/Perplexity_RAG/3. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/3.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-03.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-04,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,e690d7c16a86bd88adbd6a64cf76c62061eaeafa4af8304cfd4dcf5ab4611803,runs/raw_logs/Perplexity_RAG/4. Strategic Alternatives & Conflict Scenarios.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/4.%20Strategic%20Alternatives%20%26%20Conflict%20Scenarios.pdf,PER-04.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-05,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,b168b0ce9bf51ef2a92086c472372d37641efe0d4584cc53cdb0cbf28d12af48,runs/raw_logs/Perplexity_RAG/5. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/5.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-05.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-06,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,cc974f3606f19904b045b791e122d013847ea1e8c44175bf38f1a76bdf994f8b,runs/raw_logs/Perplexity_RAG/6. Strategic Analysis of Soviet Missile Discovery in.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/6.%20Strategic%20Analysis%20of%20Soviet%20Missile%20Discovery%20in.pdf,PER-06.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-07,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,1668f1cf6f059d3671721d77aa3cf9f72fc0c4f1bcaa98466f3cfe21db443de4,runs/raw_logs/Perplexity_RAG/7. Strategic Decision Modeling_ Soviet Missile Deploy.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/7.%20Strategic%20Decision%20Modeling_%20Soviet%20Missile%20Deploy.pdf,PER-07.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-08,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,f28dfb54f3011bdc879738da1a4ca595625a79451f3ffd79b8d1ecaaf848223b,runs/raw_logs/Perplexity_RAG/8. U.S. Strategic Alternatives.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/8.%20U.S.%20Strategic%20Alternatives.pdf,PER-08.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-09,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,d0e66854e6be9415522cbc0ac45e89d3a30e05d6dc4c276b9776ade368481352,runs/raw_logs/Perplexity_RAG/9. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/9.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-09.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-10,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,ffe6549ae0e4c4252079f40ac3eedcd601481c0b7a5d552879b1f143ff5f8061,runs/raw_logs/Perplexity_RAG/10. Strategic Alternatives and Triggers.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/10.%20Strategic%20Alternatives%20and%20Triggers.pdf,PER-10.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-11,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,c4bde1b8fb8f558cb6480afe71d3266fb879254fed954e6dfde8cb0b248d2fbe,runs/raw_logs/Perplexity_RAG/11. __Strategic Action Options Analysis__.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/11.%20__Strategic%20Action%20Options%20Analysis__.pdf,PER-11.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-12,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,80fdaba7f1f0a872aecb0d610fb8bf792b288f88a30d14b3a6095def4627fcf5,runs/raw_logs/Perplexity_RAG/12. Strategic Decision Modeling for Cuban Missile Cris.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/12.%20Strategic%20Decision%20Modeling%20for%20Cuban%20Missile%20Cris.pdf,PER-12.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-13,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,5b712a6d1b6c251a9027e011f4e6250e2f6c80a5620bdb283829af5f25f3900f,runs/raw_logs/Perplexity_RAG/13. Strategic Analysis of Current Event_ Soviet Nuclea.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/13.%20Strategic%20Analysis%20of%20Current%20Event_%20Soviet%20Nuclea.pdf,PER-13.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-14,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,f4e323e0d788f5423578471fbbc8d541d9b5c6f533439a35d302fd52bb52b9f2,runs/raw_logs/Perplexity_RAG/14. Strategic Decision Modeling_ Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/14.%20Strategic%20Decision%20Modeling_%20Cuban%20Missile%20Crisis.pdf,PER-14.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-15,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,bbe1d6156557812e559fa9bd82cfa7965887593868c4ad8285aa7798dbd9f5c0,runs/raw_logs/Perplexity_RAG/15. Strategic Decision Model for Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/15.%20Strategic%20Decision%20Model%20for%20Cuban%20Missile%20Crisis.pdf,PER-15.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-16,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,bafd99d6049da828c410d69298865ad2c2e5cdee59cc7fe0fcee8c406e495621,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/16.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-16.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-17,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,7fe13a44539c6e256f7983e49ac38b8a3e62df817de6878b69711ab3c0dd03c2,runs/raw_logs/Perplexity_RAG/17. Strategic Decision Modeling_ Cuban Missile Crisis (1).pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/17.%20Strategic%20Decision%20Modeling_%20Cuban%20Missile%20Crisis%20%281%29.pdf,PER-17.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-18,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,b624441c87c3bcfa55e45ddda163803f5fd321193a5fb0da4f2b9f66c0d55e81,runs/raw_logs/Perplexity_RAG/18. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/18.%20Strategic%20Decision%20Analysis_%20Cuban%20Missile%20Crisis.pdf,PER-18.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-19,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,48113015b8f8167b340f24e6225e7f895102252c5767eaf7696d979f21b111f8,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/19.%20Strategic%20Analysis%20of%20Cuban%20Missile%20Crisis%20Event.pdf,PER-19.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-20,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,83085ec83b15b44b09de543bd4199ffc3a1fef15cdb5115df2e6a1fdf26de57d,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/20.%20Strategic%20Analysis%20for%20Cuban%20Missile%20Crisis%20%28Based.pdf,PER-20.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-21,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,b4020fece93a951229c550c8ebadd25d6e2b12de5f793de110be6c9031874342,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/21.%20Strategic%20Decision%20Model%20for%20Cuba%20Missile%20Crisis%20D.pdf,PER-21.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-22,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,dfa679a2e8e0ac42e05662062f390bb1f837cecfbf4d888893f54af270ceeab0,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/22.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-22.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-23,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,00736a030be770100052f60ac989aa5cbeb6f84d3094dc24a9ba850dbc5658c9,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/23.%20Strategic%20Decision%20Analysis_%20Cuban%20Missile%20Crisis.pdf,PER-23.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-24,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,2a6ec5f9e15f31b3fa67d32b5c790079f140b611bf13012923316d6a10215a37,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/24.%20Strategic%20Alternatives%20Analysis%20for%20Missile%20Crisis.pdf,PER-24.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-25,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,1d1b2305e57df21974bb84bf05f7b4f6eb88a63a9b3e20c16c85b3d73c386d7c,runs/raw_logs/Perplexity_RAG/25. Strategic Response Modeling_ Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/25.%20Strategic%20Response%20Modeling_%20Cuban%20Missile%20Crisis.pdf,PER-25.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-26,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,ed6b4901a20f459ee4f0bfb4d7bfd3a31c213a864bf546265b241d3ebf984f49,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/26.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A.pdf,PER-26.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-27,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,fc5bece68d62652495b92941b31299f5ba4770db51e5ad640662424dcf30c1f8,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/27.%20Strategic%20Decision%20Analysis_%20Cuban%20Missile%20Crisis.pdf,PER-27.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-28,runs/raw_logs/Perplexity_RAG/28. You are a tool for modeling strategic decisions. A (1).pdf,d0b530bd3fe34a0a1275d98b455ebca35e241b34a9846972f97715ff8d19b48b,runs/raw_logs/Perplexity_RAG/28. You are a tool for modeling strategic decisions. A (1).pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/28.%20You%20are%20a%20tool%20for%20modeling%20strategic%20decisions.%20A%20%281%29.pdf,PER-28.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-29,runs/raw_logs/Perplexity_RAG/29. Strategic Decision Modeling_ U.S. and Soviet React.pdf,92dfeecd15f4ed66ee45d7e4e12b9e7594deec57e2a4c1ccfd032ebab5708810,runs/raw_logs/Perplexity_RAG/29. Strategic Decision Modeling_ U.S. and Soviet React.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/29.%20Strategic%20Decision%20Modeling_%20U.S.%20and%20Soviet%20React.pdf,PER-29.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
PER-30,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,PER-30.pdf,False,Preserved filename mapped to connector-read repository tree; other raw PDFs not downloaded in this closeout,Preserved audit source index; independently recalculated only for two supplied PDFs
