check_id,run_id,edge_id,source_file,source_sha256,previous_page,page,previous_turn,turn,branch,actor,variable,requirement_id,rule_source_file,rule_locator,rule_quote,previous_value,reported_value,recomputed_value,difference,status,reason,evidence,parent_mapping_basis,comparison_mode,unit,review_completed,evidence_limitation_category,human_review_required,assessment_class,input_binding_status,legacy_candidate_ids
GPT-02-INH-E007-U1-Leadership_Unity,GPT-02,GPT-02-INH-E007,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,14:28-31,17:36-39,3,4,Most Plausible main,shared,Leadership_Unity,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.85,0.85,0.85,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p14 L28] Tension: 1.00 (pre-existing) + 0.15 (US) + 0.05 (USSR) = clamped at 1.00
[p14 L29] Diplomatic Support: 0.50 - 0.05 - 0.02 = 0.43
[p14 L30] Public Opinion: 1.00 - 0.05 - 0.02 = 0.93
[p14 L31] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p17 L36] Tension: 1.00
[p17 L37] Diplomatic Support: 0.43
[p17 L38] Public Opinion: 0.93
[p17 L39] Leadership Unity: 0.85",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00196
GPT-02-INH-E007-U2-Tension,GPT-02,GPT-02-INH-E007,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,14:28-31,18:16-19,3,4,Most Plausible main,shared,Tension,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,1.00,1.00,1.00,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p14 L28] Tension: 1.00 (pre-existing) + 0.15 (US) + 0.05 (USSR) = clamped at 1.00
[p14 L29] Diplomatic Support: 0.50 - 0.05 - 0.02 = 0.43
[p14 L30] Public Opinion: 1.00 - 0.05 - 0.02 = 0.93
[p14 L31] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p18 L16] Tension: 1.00 - 0.05 - 0.05 = 0.90
[p18 L17] Diplomatic Support: 0.43 + 0.10 + 0.10 = 0.63
[p18 L18] Public Opinion: 0.93 + 0.05 + 0.05 = 1.00 (clamped)
[p18 L19] Leadership Unity: 0.85 + 0.05 + 0.05 = 0.95",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E007-U2-Diplomatic_Support,GPT-02,GPT-02-INH-E007,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,14:28-31,18:16-19,3,4,Most Plausible main,shared,Diplomatic_Support,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.43,0.43,0.43,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p14 L28] Tension: 1.00 (pre-existing) + 0.15 (US) + 0.05 (USSR) = clamped at 1.00
[p14 L29] Diplomatic Support: 0.50 - 0.05 - 0.02 = 0.43
[p14 L30] Public Opinion: 1.00 - 0.05 - 0.02 = 0.93
[p14 L31] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p18 L16] Tension: 1.00 - 0.05 - 0.05 = 0.90
[p18 L17] Diplomatic Support: 0.43 + 0.10 + 0.10 = 0.63
[p18 L18] Public Opinion: 0.93 + 0.05 + 0.05 = 1.00 (clamped)
[p18 L19] Leadership Unity: 0.85 + 0.05 + 0.05 = 0.95",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E007-U2-Public_Opinion,GPT-02,GPT-02-INH-E007,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,14:28-31,18:16-19,3,4,Most Plausible main,shared,Public_Opinion,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.93,0.93,0.93,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p14 L28] Tension: 1.00 (pre-existing) + 0.15 (US) + 0.05 (USSR) = clamped at 1.00
[p14 L29] Diplomatic Support: 0.50 - 0.05 - 0.02 = 0.43
[p14 L30] Public Opinion: 1.00 - 0.05 - 0.02 = 0.93
[p14 L31] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p18 L16] Tension: 1.00 - 0.05 - 0.05 = 0.90
[p18 L17] Diplomatic Support: 0.43 + 0.10 + 0.10 = 0.63
[p18 L18] Public Opinion: 0.93 + 0.05 + 0.05 = 1.00 (clamped)
[p18 L19] Leadership Unity: 0.85 + 0.05 + 0.05 = 0.95",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E007-U2-Leadership_Unity,GPT-02,GPT-02-INH-E007,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,14:28-31,18:16-19,3,4,Most Plausible main,shared,Leadership_Unity,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.85,0.85,0.85,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p14 L28] Tension: 1.00 (pre-existing) + 0.15 (US) + 0.05 (USSR) = clamped at 1.00
[p14 L29] Diplomatic Support: 0.50 - 0.05 - 0.02 = 0.43
[p14 L30] Public Opinion: 1.00 - 0.05 - 0.02 = 0.93
[p14 L31] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p18 L16] Tension: 1.00 - 0.05 - 0.05 = 0.90
[p18 L17] Diplomatic Support: 0.43 + 0.10 + 0.10 = 0.63
[p18 L18] Public Opinion: 0.93 + 0.05 + 0.05 = 1.00 (clamped)
[p18 L19] Leadership Unity: 0.85 + 0.05 + 0.05 = 0.95",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E008-U1-Tension,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,18:29-32,3,4,Diplomatic Resolution main,shared,Tension,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.35,0.35,0.35,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p18 L29] Tension: 0.35
[p18 L30] Diplomatic Support: 0.80
[p18 L31] Public Opinion: 1.00
[p18 L32] Leadership Unity: 0.65",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00197
GPT-02-INH-E008-U1-Diplomatic_Support,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,18:29-32,3,4,Diplomatic Resolution main,shared,Diplomatic_Support,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.80,0.80,0.80,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p18 L29] Tension: 0.35
[p18 L30] Diplomatic Support: 0.80
[p18 L31] Public Opinion: 1.00
[p18 L32] Leadership Unity: 0.65",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00198
GPT-02-INH-E008-U1-Public_Opinion,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,18:29-32,3,4,Diplomatic Resolution main,shared,Public_Opinion,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,1.00,1.00,1.00,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p18 L29] Tension: 0.35
[p18 L30] Diplomatic Support: 0.80
[p18 L31] Public Opinion: 1.00
[p18 L32] Leadership Unity: 0.65",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00199
GPT-02-INH-E008-U1-Leadership_Unity,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,18:29-32,3,4,Diplomatic Resolution main,shared,Leadership_Unity,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.65,0.65,0.65,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p18 L29] Tension: 0.35
[p18 L30] Diplomatic Support: 0.80
[p18 L31] Public Opinion: 1.00
[p18 L32] Leadership Unity: 0.65",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00200
GPT-02-INH-E008-U2-Tension,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,19:9-12,3,4,Diplomatic Resolution main,shared,Tension,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.35,0.35,0.35,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p19 L9] Tension: 0.35 - 0.10 = 0.25
[p19 L10] Diplomatic Support: 0.80 + 0.20 = 1.00 (clamped)
[p19 L11] Public Opinion: 1.00 (clamped)
[p19 L12] Leadership Unity: 0.65 + 0.10 = 0.75",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E008-U2-Diplomatic_Support,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,19:9-12,3,4,Diplomatic Resolution main,shared,Diplomatic_Support,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.80,0.80,0.80,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p19 L9] Tension: 0.35 - 0.10 = 0.25
[p19 L10] Diplomatic Support: 0.80 + 0.20 = 1.00 (clamped)
[p19 L11] Public Opinion: 1.00 (clamped)
[p19 L12] Leadership Unity: 0.65 + 0.10 = 0.75",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E008-U2-Leadership_Unity,GPT-02,GPT-02-INH-E008,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,15:23-26,19:9-12,3,4,Diplomatic Resolution main,shared,Leadership_Unity,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.65,0.65,0.65,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p15 L23] Tension: 0.40 - 0.05 = 0.35
[p15 L24] Diplomatic Support: 0.70 + 0.10 = 0.80
[p15 L25] Public Opinion: 1.00 + 0.05 = clamped at 1.00
[p15 L26] Leadership Unity: 0.60 + 0.05 = 0.65
다음 시작/수식 기준:
[p19 L9] Tension: 0.35 - 0.10 = 0.25
[p19 L10] Diplomatic Support: 0.80 + 0.20 = 1.00 (clamped)
[p19 L11] Public Opinion: 1.00 (clamped)
[p19 L12] Leadership Unity: 0.65 + 0.10 = 0.75",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,explicit_formula_base,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,
GPT-02-INH-E009-U1-Tension,GPT-02,GPT-02-INH-E009,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,16:22-25,19:22-25,3,4,Hardline Response main,shared,Tension,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,1.00,1.00,1.00,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p16 L22] Tension: 1.00 + 0.15 + 0.05 → clamped at 1.00
[p16 L23] Diplomatic Support: 0.44 - 0.05 - 0.02 = 0.37
[p16 L24] Public Opinion: 0.44 - 0.05 - 0.02 = 0.37
[p16 L25] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p19 L22] Tension: 1.00
[p19 L23] Diplomatic Support: 0.37
[p19 L24] Public Opinion: 0.37
[p19 L25] Leadership Unity: 0.85",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00201
GPT-02-INH-E009-U1-Diplomatic_Support,GPT-02,GPT-02-INH-E009,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,16:22-25,19:22-25,3,4,Hardline Response main,shared,Diplomatic_Support,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.37,0.37,0.37,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p16 L22] Tension: 1.00 + 0.15 + 0.05 → clamped at 1.00
[p16 L23] Diplomatic Support: 0.44 - 0.05 - 0.02 = 0.37
[p16 L24] Public Opinion: 0.44 - 0.05 - 0.02 = 0.37
[p16 L25] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p19 L22] Tension: 1.00
[p19 L23] Diplomatic Support: 0.37
[p19 L24] Public Opinion: 0.37
[p19 L25] Leadership Unity: 0.85",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00202
GPT-02-INH-E009-U1-Public_Opinion,GPT-02,GPT-02-INH-E009,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,841b7b9fe14dfd575acca1315fa4ddd5d5ce28674d9f053188bfccb2968253c4,16:22-25,19:22-25,3,4,Hardline Response main,shared,Public_Opinion,P-T4-INHERIT,protocols/prompt_templates/Prompt.pdf,p.4,Ensure that the branching maintains the flow of the ongoing scenario while exploring new directions.,0.37,0.37,0.37,0.00,준수,원문에서 같은 부모·턴·행위자 범위를 확인한 뒤 직전 종료값과 다음 명시 시작값/기준 피연산자를 Decimal로 비교. 그대로 승계됨.,"직전 종료 상태:
[p16 L22] Tension: 1.00 + 0.15 + 0.05 → clamped at 1.00
[p16 L23] Diplomatic Support: 0.44 - 0.05 - 0.02 = 0.37
[p16 L24] Public Opinion: 0.44 - 0.05 - 0.02 = 0.37
[p16 L25] Leadership Unity: 1.00 - 0.10 - 0.05 = 0.85
다음 시작/수식 기준:
[p19 L22] Tension: 1.00
[p19 L23] Diplomatic Support: 0.37
[p19 L24] Public Opinion: 0.37
[p19 L25] Leadership Unity: 0.85",사용자/모델 경계를 분리하고 Quarantine-Denial/PublicAppeal-Backchannel/StrikePlanning-Deployment 실제 경로와 current 패널을 대응했다. T2 대표 세 경로 및 별도 숫자 로그가 있는 추가 대안을 구분한다. 추가 상태 로그의 T3 누락을 대표 경로 숫자 일치로 가리지 않는다. ,state,명시 상태승계 관찰×변수,True,,True,AI 원문 부모 대응 + 독립 Python Decimal 수치 비교(인간 미확인),보존 입력 기준 조건부 대조; 당시 첨부 바이트 미확정은 본 수치 비교를 일괄 U로 만드는 원인이 아님,GPT-02-N-00203
