run_id,phase,source_file,pages,available_response_pages,unit_status,review_completed,not_reviewed_reason
GEM-29,T3,runs/raw_logs/Gemini_2.5_Flash/29.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-29,T4,runs/raw_logs/Gemini_2.5_Flash/29.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-29,FINAL,runs/raw_logs/Gemini_2.5_Flash/29.pdf,20;21;22;23;24;25;26;27,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-30,T1,runs/raw_logs/Gemini_2.5_Flash/30.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-30,T2,runs/raw_logs/Gemini_2.5_Flash/30.pdf,8;9;10;11;12,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-30,T3,runs/raw_logs/Gemini_2.5_Flash/30.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-30,T4,runs/raw_logs/Gemini_2.5_Flash/30.pdf,16;17;18;19;20,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GEM-30,FINAL,runs/raw_logs/Gemini_2.5_Flash/30.pdf,20;21;22;23;24;25;26,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-01,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-01,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,9;10;11;12;13,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-01,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,14;15;16;17;18,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-01,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,19;20;21;22;23,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-01,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V1.pdf,25;26;27;28;29;30,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-02,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-02,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,8;9;10;11;12;13,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-02,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-02,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,17;18;19;20,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-02,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V2.pdf,22;23;24;25;26,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-03,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-03,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,7;8;9;10;11;12,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-03,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-03,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,17;18;19;20,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-03,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V3.pdf,23;24;25;26,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-04,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-04,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,8;9;10;11,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-04,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-04,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-04,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V4.pdf,23;24;25;26;27,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-05,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-05,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,8,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-05,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,9,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-05,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,10,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-05,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V5.pdf,13;14;15,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-06,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-06,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,7;8;9;10,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-06,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,11;12;13;14,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-06,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,15;16;17;18,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-06,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V6.pdf,20;21;22;23;24,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-07,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-07,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-07,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,15;16;17;18;19,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-07,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,20;21;22;23;24;25,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-07,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V7.pdf,27;28;29;30;31,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-08,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-08,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,8;9;10;11;12;13,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-08,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,13;14;15;16;17;18,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-08,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,19;20;21;22;23,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-08,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V8.pdf,25;26;27;28;29,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-09,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-09,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-09,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,15;16;17;18;19;20,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-09,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,21;22;23;24;25;26,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-09,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V9.pdf,28;29;30;31,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-10,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-10,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,7;8;9;10;11,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-10,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-10,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-10,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V10.pdf,21;22;23;24;25,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-11,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-11,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,7;8;9;10;11;12,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-11,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,12;13;14;15;16;17,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-11,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,17;18;19;20;21;22,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-11,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V11.pdf,24;25;26;27;28,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-12,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-12,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,7;8;9;10,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-12,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,11;12;13;14,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-12,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,14;15;16;17,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-12,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V12.pdf,20;21;22;23,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-13,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-13,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,7;8;9,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-13,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,10;11;12,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-13,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,12;13;14;15,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-13,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V13.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-14,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-14,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,8;9;10;11;12,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-14,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,13;14;15;16;17,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-14,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,18;19;20;21;22,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-14,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V14.pdf,24;25;26;27;28,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-15,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-15,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-15,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,14;15;16;17;18,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-15,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,19;20;21;22;23,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-15,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V15.pdf,26;27;28;29,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-16,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-16,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,9;10;11;12,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-16,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,13;14;15;16,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-16,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,17;18;19;20,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-16,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,22;23;24;25;26,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-17,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,1;2;3;4;5;6;7;8;9;10,10,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-17,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,10,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-17,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,11,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-17,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,12,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-17,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V17.pdf,15;16;17,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-18,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,1;2;3;4;5;6;7;8;9;10,10,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-18,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,10,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-18,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,11,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-18,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,11;12,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-18,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V18.pdf,14;15;16,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-19,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-19,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-19,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,14;15;16;17;18;19;20,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-19,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,21;22;23;24;25;26;27,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-19,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V19.pdf,29;30;31;32;33;34,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-20,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-20,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,9;10;11;12;13,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-20,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,13;14;15;16;17;18,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-20,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,18;19;20;21;22,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-20,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V20.pdf,25;26;27;28;29,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-21,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-21,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-21,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,14;15;16;17;18;19,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-21,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,19;20;21;22;23;24,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-21,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V21.pdf,26;27;28;29;30;31,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-22,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-22,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,7,1,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-22,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,8;9,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-22,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,10;11;12,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-22,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V22.pdf,14;15;16;17,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-23,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,1;2;3;4;5;6;7;8,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-23,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,8;9,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-23,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,9;10;11,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-23,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,11;12,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-23,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V23.pdf,15;16;17;18;19,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-24,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-24,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,7;8,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-24,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,8;9,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-24,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,10;11,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-24,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V24.pdf,18;19;20;21;22,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-25,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-25,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,7;8;9,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-25,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,9;10;11,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-25,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,11;12;13,3,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-25,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V25.pdf,15;16;17;18;19,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-26,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-26,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,9;10;11;12;13;14;15;16,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-26,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,16;17;18;19;20;21;22,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-26,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,23;24;25;26;27;28,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-26,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V26.pdf,31;32;33;34;35;36;37,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-27,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-27,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,9;10;11;12;13;14,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-27,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,14;15;16;17;18;19;20;21,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-27,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,21;22;23;24;25;26,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-27,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V27.pdf,27;28;29;30;31;32,6,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-28,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,1;2;3;4;5;6;7;8;9,9,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-28,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,9;10,2,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-28,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,10;11;12;13;14,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-28,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,15;16;17;18,4,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-28,FINAL,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V28.pdf,18;19;20;21;22;23;24;25,8,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-29,T1,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,1;2;3;4;5;6;7,7,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-29,T2,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,7;8;9;10;11,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-29,T3,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,12;13;14;15;16,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
GPT-29,T4,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V29.pdf,17;18;19;20;21,5,대조대상 목록 확보,false,이 인벤토리 생성은 내용 판정이 아님
