run_id,turn,page_scope,actual_pairs_reviewed,actual_branches_identified,review_completed,uncertainty_code,scope_note
PER-20,T2,6;7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-20,T3,12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-20,T4,14;15;16;17;18;19,3,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-21,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-21,T2,5;6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-21,T3,11;12;13;14;15;16;17,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-21,T4,17;18;19;20;21;22,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-22,T1,2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-22,T2,6;7;8,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-22,T3,8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-22,T4,11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-23,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-23,T2,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-23,T3,10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-23,T4,13;14;15;16,5,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-24,T1,1;2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-24,T2,7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-24,T3,11;12;13;14;15;16,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-24,T4,16;17;18;19,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-25,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-25,T2,5;6;7;8;9;10;11,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-25,T3,11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-25,T4,15;16;17;18;19,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-26,T1,2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-26,T2,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-26,T3,10;11;12;13,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-26,T4,13;14;15;16,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-27,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-27,T2,6;7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-27,T3,10;11;12;13;14;15,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-27,T4,15;16;17;18;19;20;21;22,3,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-28,T1,2;3;4;5;6;7,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-28,T2,7;8;9;10,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-28,T3,10;11;12;13;14,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-28,T4,14;15;16;17,3,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-29,T1,1;2;3;4;5,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-29,T2,5;6;7;8;9,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-29,T3,9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-29,T4,12;13;14;15;16;17,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
PER-30,T1,1;2;3;4;5;6,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-30,T2,6;7;8;9;10;11;12,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-30,T3,12;13;14;15;16;17;18,0,0,false,not_reviewed,페이지 범위만 확보; 실제 행동쌍 검토 미완료
PER-30,T4,18;19;20;21;22;23,6,3,true,,해당 보존 턴의 지정 조합을 읽고 외교금지 집행 대조; 미승계 부모는 다른 대장에서 다룸
