check_id,run_id,source_file,source_sha256,page,page_end,turn,branch,unit,requirement_id,domain,rule_file,rule_path,rule_type,status,reported_value,recalculated_value,evidence_quote,judgment_basis,method,review_completed,limitation_category,human_review_required,source_anchor_pass,input_version_caveat
GEM-15-ES-012-MAP,GEM-15,runs/raw_logs/Gemini_2.5_Flash/15.pdf,cd82705ab9c0dc918addd8d0c11cdce02690709153d644f9d712a416f7620010,15,15,T4,"des is now the other's military action, creating a feedback loop of pure conflict. [RECONFIRM VARIABLE STATUS] tension: 1.00 diplomatic_support: 0.16 military_posture: Aggressive public_opinion: 0.31 leadership_unity: 0.10 Scenario 3: Alternative Plausible Path B - Result Log Scenario Context: In the previous turn, tactical nuclear weapons were used. The crisis has already escalated past the point of political decision-making. The event of a Soviet ""de-escalation"" signal is not plausible in this narrative. The only logical event is the next step in the escalatory ladder: a strategic exchange. ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"Selected Actor: United States Selected Action: Launch Full Strategic Strike (Interpreted as ""Strike"" event) ",전략 핵공격 개시를 선정하여 공격 사건과 대응한다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-001-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,7,7,T2,"est, Chaos"".
Leadership_Unity falls below the 0.5 threshold, triggering ""Internal Division, Coup Risk"". [RECONFIRM VARIABLE STATUS] (Calculations are based on a neutral pre-crisis baseline of 0.5 for all variables) tension: 0.65 diplomatic_support: 0.45 military_posture: Primary Option, with high risk of ""Radical Adoption"" due to severely degraded diplomatic, public, and leadership variables. public_opinion: 0.45 leadership_unity: 0.40
Here are the updated result logs and strategic analyses for Turn 2, based on the established scenarios and the specified event. Scenario 1: Most Plausible Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Diplomatic_Failure,조건부 규칙,판정 불가,Defense_Prep;Diplomatic_Failure,,"[RESULT LOG] Scenario Combination Name: Most Plausible Path Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This is interpreted as a ""Defense_Prep"" action by the U.S. and a ""Diplomatic_Failure"" for the Soviets, as the standoff continues unresolved. Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07], leadership_unity [-0.15] Generated Triggers: Tension reaches the 0.8 threshold, triggering ""Military Conflict Risk Increased"" and disabling diplomatic negotiations as a primary option. Public_Opinion drops below the 0.4 threshold, triggering ""Civil Unrest, Chaos"" due to public anxiety and division over the escalating crisis. Leadership_Unity and Diplomatic_Support fall to critical lows, triggering ""Internal Division"" and ""Diplomatic Isolation"". [",실제 봉쇄 집행은 Defense_Prep에 대응하나 비폭력 회항·해결되지 않은 대치를 Diplomatic_Failure로 분류하는 경계는 원 VDM에 정의되지 않았다. 국가별 실패 효과 적용 단위도 명확하지 않다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-002-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,8,8,T2,"for a non-invasion pledge) to Kennedy, seeking a leader-to-leader resolution to avert catastrophe. Plausible Strategic Combinations Most Plausible (Path to War): U.S. Delivers Ultimatum vs. USSR Shoots Down a U-2. (The severely degraded variables on both sides lead to rash, escalatory actions, creating a feedback loop pushing towards open conflict). Alternative (Last-Minute De-escalation): U.S. Prepares for Air Strikes vs. USSR Sends a Secret Offer. (As the world moves to the brink, Khrushchev attempts a final diplomatic gambit to prevent a U.S. attack). Scenario 2: Diplomatic Resolution Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Strong_Leadership,조건부 규칙,준수,Defense_Prep;Strong_Leadership,,"[RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path Incoming Event: U.S. enforces naval blockade; a Soviet vessel complies without incident. This is interpreted as a successful ""Defense_Prep"" and a display of ""Strong_Leadership"" by the U.S., as the action reinforces their negotiating position without causing conflict. Predicted Variable Change: tension [+0.00], diplomatic_support [+0.03], public_opinion [+0.08], leadership_unity [+0.05] Generated Triggers: Leadership_Unity rises above the 0.5 threshold, stabilizing the decision-making process. Diplomatic_Support and Public_Opinion strengthen, reinforcing the current policy of pressure and negotiation. [",실제 비폭력 차단 성공과 미국 정부의 봉쇄 집행력을 명시한다. 새로 제안한 후속 거래에 효과를 부여했는지는 이 입력 사건 점검과 별도다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-003-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,9,9,T2,"solely in exchange for a public and binding U.S. promise not to invade Cuba, achieving their primary goal at minimal cost. Plausible Strategic Combinations Most Plausible (The Deal): U.S. Formalizes Quid Pro Quo vs. USSR Accepts the Quid Pro Quo. (The stable variables and open diplomatic channels lead to a logical, face-saving trade that resolves the crisis). Alternative (Hard Bargain): U.S. Continues Negotiations vs. USSR Agrees to Removal for Pledge Only. (The crisis is resolved on simpler terms, representing a clear win for the U.S. strategy of pressure). Scenario 3: Hardline Response Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Diplomatic_Failure,조건부 규칙,판정 불가,Defense_Prep;Diplomatic_Failure,,"[RESULT LOG] Scenario Combination Name: Hardline Response Path Incoming Event: U.S. enforces naval blockade; a Soviet military cargo vessel is forced to retreat. This occurs in a world where a strike was narrowly averted, leaving leadership weak and divided. The event is interpreted as a ""Defense_Prep"" and a ""Diplomatic_Failure."" Predicted Variable Change: tension [+0.15], diplomatic_support [-0.12], public_opinion [-0.07], leadership_unity [-0.15] Generated Triggers: Tension reaches the 0.8 threshold, triggering ""Military Conflict Risk Increased"" and making ""Aggressive"" military action the default. Public_Opinion and Diplomatic_Support fall below their respective thresholds, triggering ""Civil Unrest"" and ""Diplomatic Isolation"". Leadership_Unity collapses to an extreme low (0.25), triggering ""Severe Internal Conflict"" and making ""Radical Adoption"" of policy likely. [",실제 봉쇄 집행은 Defense_Prep에 대응하나 비폭력 회항·해결되지 않은 대치를 Diplomatic_Failure로 분류하는 경계는 원 VDM에 정의되지 않았다. 국가별 실패 효과 적용 단위도 명확하지 않다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-004-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,11,11,T3,"ble): U.S. Launches Air Strikes/Invasion vs. USSR Authorizes Tactical Nuclear Use. (The complete collapse of political variables leads directly to the worst-case military scenario envisioned in the actors' constraints). Alternative (Global Crisis): U.S. Launches Air Strikes/Invasion vs. USSR Launches Diversionary Attack in Europe. (The conflict immediately goes global, escalating beyond Cuba into a full-blown superpower confrontation).
Here are the updated result logs and strategic analyses for Turn 3, following the downing of the U.S. U-2 reconnaissance plane. Scenario 1: Most Plausible Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"[RESULT LOG] Scenario Combination Name: Most Plausible Path Incoming Event: A U.S. U-2 reconnaissance plane is shot down over Cuba. This is a direct attack on U.S. forces, interpreted as a ""Strike"" event. Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] Generated Triggers: The downing of the U-2 fulfills the trigger for the U.S. Department of Defense to ""execute offensive operations at once"". Tension approaches the maximum value, solidifying the ""Aggressive"" military posture and making any diplomatic solution impossible under the current framework. Leadership_Unity collapses to a near-zero value, indicating a complete breakdown of unified command and a shift to military-driven decision-making. [",U-2를 실제 격추한 고정 사건을 공격 효과와 연결한다. 후속 공습·거래 대안의 효과까지 인증하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-005-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,12,12,T3,": U.S. Executes Retaliatory Air Strikes vs. USSR Prepares for U.S. Attack. (The U-2 downing forces a U.S. military response, but it may be limited to the air defenses, leading to a limited war in Cuba rather than an immediate global nuclear exchange). Alternative (The Final Off-Ramp): U.S. Holds Attack Order for 24 Hours vs. USSR Claims Unauthorized Action and Accepts Terms. (Both leaders, seeing the abyss, use the final hours to find a non-military exit, with Khrushchev offering a full capitulation on the missiles to prevent a war he did not authorize). Scenario 2: Diplomatic Resolution Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"[RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path Incoming Event: A U.S. U-2 reconnaissance plane is shot down over Cuba. The attack jeopardizes the ongoing diplomatic process and is interpreted as a ""Strike"" event. Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] Generated Triggers: Leadership_Unity drops below the 0.5 threshold, triggering ""Internal Division, Coup Risk"" and complicating the President's ability to continue a purely diplomatic course. The DoD's trigger for retaliation is met, creating immense pressure on President Kennedy to abandon negotiations in favor of military action. [",U-2를 실제 격추한 고정 사건을 공격 효과와 연결한다. 후속 공습·거래 대안의 효과까지 인증하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-006-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,13,13,T3,"st Plausible (Averting the Abyss): U.S. Continues with Diplomatic Deal vs. USSR Immediately Finalizes the Deal. (Both leaders see the downing as a dangerous, unplanned escalation and rush to close the diplomatic exit they had already built, effectively ignoring the provocation to save the world). Alternative (A More Perfect Victory): U.S. Demands Apology/Retaliation vs. USSR Justifies Downing. (The deal collapses as both sides harden their positions in response to the attack, sending the scenario spiraling back towards a high-tension military confrontation). Scenario 3: Hardline Response Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"[RESULT LOG] Scenario Combination Name: Hardline Response Path Incoming Event: A U.S. U-2 reconnaissance plane is shot down over Cuba. In this hyper-tense scenario, this action serves as the final, official trigger for a war that was already deemed inevitable. It is a ""Strike"" event. Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] Generated Triggers: All variables reach catastrophic levels, reflecting a state of open warfare. The trigger for ""US_invasion_Cuba"" is met, compelling a Soviet military response, ""including possible tactical nuclear use"". The trigger for the U.S. DoD to ""execute offensive operations at once"" is met, initiating a full-scale attack. [",U-2를 실제 격추한 고정 사건을 공격 효과와 연결한다. 후속 공습·거래 대안의 효과까지 인증하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-007-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,15,15,T4,"s scenario. The model's rules and triggers have led to a deterministic result where the Cuban invasion begins and is met with a tactical nuclear response, escalating the conflict uncontrollably). Alternative: No other plausible alternative paths exist within the rules of the simulation for this scenario. The combination of critically low variables and explicit military triggers makes war the only possible outcome.
Here are the updated result logs and strategic analyses for Turn 4, following the complex escalatory and de-escalatory signals from both superpowers. Scenario 1: Most Plausible Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Diplomatic_Success;$.event_driven_adjustments.Defense_Prep,조건부 규칙,판정 불가,Defense_Prep;Diplomatic_Success;Defense_Prep,,"[RESULT LOG] Scenario Combination Name: Most Plausible Path Incoming Event: U.S. escalates to DEFCON 2 (""Defense_Prep""), while the Soviets issue contradictory orders to de-escalate (""Diplomatic_Success"") and prepare for war (""Defense_Prep""). Predicted Variable Change: tension [+0.05], diplomatic_support [+0.06], public_opinion [+0.01], leadership_unity [-0.05] Generated Triggers: Tension maxes out at 1.00, making armed conflict the default expectation. Leadership_Unity degrades to a catastrophic low, indicating that the civilian leadership's control over military decisions is effectively gone. The triggers for ""Internal Division"" and ""Radical Policy Preference"" are fully active. Public_Opinion remains below the 0.4 threshold, reflecting a nation expecting war. [",미국 DEFCON2와 소련 전쟁 준비는 군사 준비에 대응한다. 내부 완화 지시/혼합 신호만으로 성공한 외교 교환이 성립하는지는 기록된 VDM에서 정의하지 않았다. 실제 상대 수용/거래는 뒤의 선택 대안이다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-008-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,16,16,T4,"ible (War): U.S. Launches Full-Scale Invasion vs. USSR Authorizes Full Military Response. (The simulation's variables show a system that has passed the point of no return. The momentum of military escalation on both sides overrides the weak, contradictory peace signals, leading to open war). Alternative (The Last-Second Peace): U.S. Proposes a Stand-Down vs. USSR Announces Unilateral Withdrawal. (Staring into the abyss, both leaders make the most extreme de-escalatory moves available, pulling the world back from the brink in a sudden, dramatic reversal). Scenario 2: Diplomatic Resolution Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Diplomatic_Success;$.event_driven_adjustments.Defense_Prep,조건부 규칙,판정 불가,Defense_Prep;Diplomatic_Success;Defense_Prep,,"[RESULT LOG] Scenario Combination Name: Diplomatic Resolution Path Incoming Event: U.S. escalates to DEFCON 2 (""Defense_Prep"") in response to the U-2 downing, while the Soviets send mixed signals of de-escalation (""Diplomatic_Success"") and readiness (""Defense_Prep""). Predicted Variable Change: tension [+0.05], diplomatic_support [+0.06], public_opinion [+0.01], leadership_unity [-0.05] Generated Triggers: Leadership_Unity continues to fall, dropping further below the 0.5 threshold and increasing the risk of ""Radical Adoption"" of policy. The contradictory event creates confusion; while diplomatic support is high, the U.S. move to DEFCON 2 and the internal leadership division put the previously stable negotiations at high risk of collapse. [",미국 DEFCON2와 소련 전쟁 준비는 군사 준비에 대응한다. 내부 완화 지시/혼합 신호만으로 성공한 외교 교환이 성립하는지는 기록된 VDM에서 정의하지 않았다. 실제 상대 수용/거래는 뒤의 선택 대안이다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GEM-22-ES-009-MAP,GEM-22,runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,17,17,T4,"inations Most Plausible (A Messy Peace): U.S. Finalizes the Diplomatic Deal vs. USSR Accepts and Announces the Deal. (The shared fear of where DEFCON 2 could lead forces the civilian leadership on both sides to override their internal hardliners and rush to sign the agreement they had been working on). Alternative (Conflict): U.S. Executes Limited Retaliatory Strikes vs. USSR Withdraws the Offer. (The peace process collapses under the weight of military action, and the crisis escalates into a shooting war, just as the diplomats were on the verge of success). Scenario 3: Hardline Response Path ",distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep;$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,위반,Defense_Prep;Diplomatic_Success,,"[RESULT LOG] Scenario Combination Name: Hardline Response Path Incoming Event: U.S. moves to DEFCON 2, the final step before war. The Soviet Union's mixed signals are too little, too late, drowned out by the overwhelming momentum toward conflict. The event is a combination of ""Defense_Prep"" (on both sides) and a failed ""Diplomatic_Success"" attempt. Predicted Variable Change: tension [+0.05], diplomatic_support [+0.06], public_opinion [+0.01], leadership_unity [-0.05] Generated Triggers: Tension is at maximum (1.00). Leadership_Unity has collapsed. All triggers for war are active. Based on the state of all variables, the Decision Option Restriction Matrix shows that Diplomatic_Negotiation is ""Disabled"", Military_Action is ""Aggressive"", Leadership_Policy is in ""Severe Internal Conflict"", and an ""Emergency_Response"" is ""Required"". The system is in a terminal state of conflict. [",원문이 해당 완화 시도를 failed라고 명시하고 신호가 수용되지 못했다고 기록하면서 Diplomatic_Success의 양의 효과를 실제 합산한다. 단순 경계의 불명확성과 달리 실패로 서술한 사건에 성공 효과를 부여했다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GPT-16-ES-004-MAP-1,GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,10,13,T2,Combination 1,distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep,조건부 규칙,준수,Defense_Prep,,"SCENARIO COMBINATION 1 — Most Plausible U.S.: Maintain Quarantine with Escalated Readiness (DEFCON 3) USSR: Denial Continues + Tactical Pause in Ship Movements  U.S. Strategic Alternatives: 1. Maintain Quarantine, Increase Readiness(Chosen) Matches Kennedy’s doctrine of measured firmness. Reflects Defense_Prep: +0.05 Tension, −0.02 Diplomatic Support, −0.02 Public Opinion, −0.05 Leadership Unity Consider Backchannel Communication with USSR Encouraged by State, not yet dominant preference under military tension. Prepare Air Strike Contingency Advocated by Defense, but not yet triggered (Tension < 0.8).  Soviet Strategic Alternatives: Pause Military Ship Movements, Deny Deployment Publicly(Chosen) Fits Khrushchev’s covert deterrence and conflict avoidance. No direct confrontation; avoids immediate escalation. Raise Readiness Level of Troops in Cuba Preferred by Soviet Armed Forces, but delayed to avoid conflict. Initiate Backchannel Negotiation (conditional) Could emerge if continued U.S. pressure constrains strategic space. ➕ Variable Adjustments (Event-driven Effects): U.S. issues DEFCON 3 + Quarantine Enforcement → Defense_Prep → +0.05 Tension → −0.02 Diplomatic Support → −0.02 Public Opinion → −0.05 Leadership Unity  Variable Summary (after clamping between 0 and 1): Variable ChangResult (Assume Prior: Tension 0.6, DS 0.6, PO
 Trigger Evaluation: Tension < 0.8 → No shift to Military Action preference Diplomatic Support > 0.5 → Diplomacy still viable Leadership Unity > 0.5 → Stable decision-making maintained ⚠",미국 실제 검역 강화/DEFCON3를 군사 대비로 연결한다. 소련의 전술적 정지에 별도 효과를 추정하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GPT-16-ES-004-MAP-2,GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,10,13,T2,Combination 2,distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Defense_Prep,조건부 규칙,준수,Defense_Prep,,"SCENARIO COMBINATION 2 — Alternative Path A U.S.: Prepare Air Strike Option (Contingency Alert) USSR: Raise Military Readiness in Cuba Strategic Logic: •Pentagon urges air strike prep as missiles near operational. Soviet Armed Forces push for alert drills and local force readiness. ➕ Event-Based Adjustment: Both actors engage in Defense_Prep → Apply Defense_Prep twice:  Trigger Evaluation: Tension still < 0.8 → Military Action threshold not yet triggered Diplomatic Support > 0.5 → Diplomacy remains open Leadership Unity > 0.5 → Stable, but strained ⚖",양국 공습 준비/군사 경계 상승을 실제 타격과 구분해 각각 군사 대비 효과로 연결한다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GPT-16-ES-004-MAP-3,GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,10,13,T2,Combination 3,distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,판정 불가,Diplomatic_Success,,"SCENARIO COMBINATION 3 — Alternative Path B U.S.: Initiate UN/OAS Proposal for Verification Framework USSR: Explore Backchannel Negotiation (Khrushchev Letter Drafting) e 0.7, LU 0.7) Tension +0.05 0.65 D i p l o m a t i c Support −0.02 0.58 Public Opinion −0.02 0.68 Leadership Unity −0.05 0.65 Variable Chang e N e t Result Tension +0.10 0.70 D i p l o m a t i c Support −0.04 0.56 Public Opinion −0.04 0.66 Leadership Unity −0.10 0.60
Strategic Logic: •Both actors adopt diplomatic de-escalation routes. Could generate successful diplomatic event. ➕ Event-Based Adjustment: Assume Diplomatic_Success triggered:  Trigger Evaluation: Tension reduced, far from 0.8 Diplomatic Support strong → Diplomatic window widened Leadership Unity strong → High resilience ✅ Summary of Turn 2 Result Logs: Would you like to proceed with Turn 3 Event Simulation based on Scenario 1 or branch toward Scenario 2 or 3?",상호 외교 준비와 편지 초안에 성공 사건을 Assume라고 두지만 응답/진전이 이뤄진 구체 사건은 아직 명시되지 않는다.,"AI direct source interpretation, frozen annotation",True,event_occurrence_boundary,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GPT-16-ES-006-MAP-1,GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,13,16,T3,Combination 1,distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"SCENARIO COMBINATION 1 — Most Plausible Continuation U.S.: Maintain Quarantine, Initiate Backchannel Probe for Ceasefire USSR: Deny Responsibility, Privately Signal Restraint  Variables from Turn 2 (Scenario 1): • Tension: 0.65 Diplomatic Support: 0.58 Public Opinion: 0.68 Leadership Unity: 0.65  U.S. Strategic Alternatives: Backchannel Ceasefire Exploration (via intermediaries)(Chosen) Fits Kennedy’s diplomatic fallback. Avoids escalation while holding a firm position. Potential Trigger: If USSR responds, → “Diplomatic_Success” Immediate Limited Military Response (e.g., strike SAM site) Advocated by Pentagon. Would trigger Strike (+0.15 Tension, etc.)
Continue Quarantine, Delay Broader Action Risks appearing weak; violates rising pressure under public outrage.  USSR Strategic Alternatives: Deny Direct Order to Fire, Signal Willingness to Negotiate(Chosen) Consistent with Khrushchev’s backchannel preference. Aims to deescalate under strain while preserving face. Escalate Readiness of Cuban Troops Military-preferred, but diplomatically risky under current Tension < 0.8 Public Warning Against Further U.S. Overflights Aligns with deterrence signaling, low-risk. ➕ Event Trigger: Recon Aircraft Shot Down → U.S. interpretation: Hostile Military Action → Apply Strike Event Effects (U.S. reaction to loss of pilot):  Trigger Evaluation: Tension ≥ 0.8 → Trigger: Military Conflict Risk Increased Diplomatic Negotiation Disabled Military Action = ""Aggressive"", Emergency_Response = ""Required"" Leadership Unity at 0.55 → Still stable, near disruption threshold ⚠",명시된 유입 U-2 격추를 공격 사건으로 연결한다. 새로 선택한 비밀 교섭 자체에 Strike를 부여한 것으로 오독하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
GPT-16-ES-006-MAP-2,GPT-16,runs/raw_logs/GPT-4o/GPT_시뮬레이션 V16.pdf,095afc84f8437c7f5343b184d25cd23dfd17693b1386f84d94fa35f778900e7d,13,16,T3,Combination 2,distinct supplemental action/event block or explicit branch facet,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json; actor JSON when indicated,$.event_driven_adjustments.Strike,조건부 규칙,준수,Strike,,"SCENARIO COMBINATION 2 — Alternative Path A Continuation U.S.: Execute Precision Air Strike on SAM Site USSR: Elevate Cuban Readiness, Issue Defensive Warning  Prior Turn Variables (Scenario 2): •Tension: 0.70 Diplomatic Support: 0.56 Public Opinion: 0.66 Variable Chang e Resu lt Tension +0.15 0.80 D i p l o m a t i c Support −0.05 0.53 Public Opinion −0.05 0.63 Leadership Unity −0.10 0.55
Leadership Unity: 0.60 ➕ Triggered Action: U.S. Strike Authorized → Apply “Strike” Effects:  Trigger Evaluation: Tension > 0.8 → Diplomatic path blocked Leadership Unity = 0.50 → On cusp of internal disarray Military Action = “Aggressive”, Diplomacy Disabled New trigger: Internal Division, Coup Risk Potential ⚖",실제 선정은 Execute Precision Air Strike이며 뒤 Strike Authorized와 함께 읽으면 단순 미실행 승인으로 제한할 근거가 없다. 타격 의미 대응이다.,"AI direct source interpretation, frozen annotation",True,,True,True,Preserved inputs conditional audit; execution-time byte binding unconfirmed
