check_id,run_id,report_id,report_title,requirement_id,source_file,page,log_pages,turn,branch,selected_action,prior_state,status,evidence,reason,uncertainty_code,review_completed,human_review_required,assessment_class,review_scope,input_version_condition,source_anchors_verified
SUP-NARR-PER-26-03,PER-26,3,The Fractured Shield,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/26. You are a tool for modeling strategic decisions. A.pdf,20-22,15-16,FINAL,보고서 3,"Variables: Tension remains below 0.8, but U.S. faces nuclear blackmail.",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.21: Variables: Tension remains below 0.8, but U.S. faces nuclear blackmail. | 로그 p.16: Tension 1.00 (Breached) 1.00 (Breached) 0.85 (Breached)",미국 단독 타격/소련 신속 활성화 및 쿠바 미사일 잔존은 실제 Botched Diplomacy 조합과 대응한다. 하지만 최종 서사는 마지막 긴장이 임계값 미만이라고 명시하여 실제 마지막 .85 및 breach 상태를 뒤집는다. 수치를 별도로 산술 검산하는 것이 아니라 이미 보고된 임계 상태를 서사가 반대로 기술한 내용 불일치다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-27-01,PER-27,1,Red Alert Horizon,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,22-24,17-18,FINAL,보고서 1,USSR: Retaliatory ICBM launch,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.23: USSR: Retaliatory ICBM launch | 로그 p.17: Scenario Combination 2: Hardline Path,최종은 검역/은밀배치로 시작하는 첫 경로에 마지막 두 번째 Hardline 부모의 침공/ICBM 조합을 연결한다. 첫 부모의 실제 T4는 SAM 제한타격/전술핵 배치 승인이고 두 번째만 침공/ICBM이다. 서로 다른 부모 경로를 이어 붙였으며 ICBM 선택 시점도 서사의 T3로 앞당겼다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-27-02,PER-27,2,The Shadow Accord,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,24-25,18-19,FINAL,보고서 2,Turn 3: Submarine Crisis & Turkish Missile Deal,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.25: Turn 3: Submarine Crisis & Turkish Missile Deal | 로그 p.19: United States Secret Turkish Concession,"미사일 교환과 합의 수락이라는 마지막 내용은 실제 Stalemate의 T4에 존재한다. 그러나 서사는 그것을 T3에 성립한 합의로 바꾸고, T2에 U-2를 배치하여 실제 T3 U-2→T4 잠수함 사건과 반응 순서를 한 턴씩 이동시켰다. 마지막 고정 사건 이후 의사결정을 이전 턴에 완료한 내용 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-27-03,PER-27,3,The Tipping Point,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/27. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,25-26,18-19,FINAL,보고서 3,Military: Limited strikes occur; no full-scale war.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.26: Military: Limited strikes occur; no full-scale war. | 로그 p.19: Soviet Union Accept Deal + Propaganda Claim,실제 마지막 Stalemate 쌍은 비밀 Turkey 양보/협정 수락·선전이다. 서사는 마지막 선택을 제한 타격/부분 철수로 바꾸고 제한 공습이 실제 발생했다고 결말에 추가한다. 이전 턴의 다른 대안과 최종 합의를 섞어 별도 실행되지 않은 공격을 결과의 일부로 만든 불일치다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-22-01,PER-22,1,The Tightrope Walk,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,15-16,"10,14",FINAL,보고서 1,U.S.: Used phased escalation (naval quarantine → air strikes → invasion),수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.16: U.S.: Used phased escalation (naval quarantine → air strikes → invasion) | 로그 p.14: Tactical Pause,"T1 검역/은밀배치, T3 외교 최후통첩/부인, T4 전술적 중지/완화 전환의 본문은 해당 경로와 연결된다. 그러나 전략 요약은 미국이 공습 다음 침공을 사용했다고 기발생 전략으로 바꾸고, 같은 보고서의 war plans advanced but unexecuted와도 충돌한다. 실제 마지막 선택은 Tactical Pause이며 실제 주경로에 미국 침공 실행은 없다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-22-02,PER-22,2,The Powder Keg,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,16-18,"6-7,10,14",FINAL,보고서 2,Event: DEFCON 3 declared; naval clashes near Cuba.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.17: Event: DEFCON 3 declared; naval clashes near Cuba. | 로그 p.6: naval interception of Soviet vessel (military cargo blocked).,"공습/소련 군사경계에서 T3 보복 공습, T4 전략억제로 이어지는 고위험 경로와 전면전 미발생 결말은 서로 양립한다. 다만 서사의 T2는 실제 비폭력 검문 및 화물 차단을 naval clashes로 바꾸고 그 턴의 미국 침공 준비·소련 핵어뢰 준비 선택을 새로 추가한다. 보존 T2 로그는 양국 후속 선택 없이 Defense_Prep를 적용한 동일 검문 사건만 기록한다. 전투 발생으로 사건을 강화한 부분을 위반으로 판정한다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-22-03,PER-22,3,The Fractured Truce,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/22. You are a tool for modeling strategic decisions. A.pdf,18-20,"7,10,14",FINAL,보고서 3,"Outcome: Fragile truce achieved, but systemic distrust deepened.",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,판정 불가,"서사 p.19: Outcome: Fragile truce achieved, but systemic distrust deepened. | 로그 p.10: Secret Compromise",외교 출발→U-2 이후 타협→T4 전술 중지/비밀 타협이라는 큰 행동 흐름은 연결된다. T4 Secret Compromise가 수락·실행된 거래인지 제안된 조건부 철수인지를 로그가 구체화하지 않아 fragile truce achieved를 이미 성립한 결과로 쓴 것이 승계인지 강화인지 확정할 수 없다. T2 로그에 후속 양국 선택이 없어 서사의 압박 동원/지도부 위기를 대조할 행동 기록도 부족하다. 의미 해석 자체 때문이 아니라 보존된 행동·실행 구분의 정보 부족이다.,record_missing_or_incomplete,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-23-01,PER-23,1,The Slow Boil: Tension and Stalemate,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,16-18,13-15,FINAL,보고서 1,Outcome: Missiles dismantled under UN oversight; U.S. removes Jupiter missiles from,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.17: Outcome: Missiles dismantled under UN oversight; U.S. removes Jupiter missiles from | 로그 p.14: Public Withdrawal Offer,검역/은밀배치와 마지막 외교 최후통첩/철수 제안은 원 경로와 대응한다. 그러나 로그의 Public Withdrawal Offer를 UN 감독 아래 이미 미사일을 해체하고 미국도 Jupiter를 제거한 쌍방 이행으로 바꿨다. 서사는 U-2 사건을 T2에 놓고 마지막 핵위기 사건을 앞 턴으로 옮기는 순서 불일치도 있다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-23-02,PER-23,2,The Thunderclap: Military Dominance,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,18-20,15,FINAL,보고서 2,"Outcome: Accidental nuclear exchange in limited conflict zones (e.g., Europe); Cuba",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.19: Outcome: Accidental nuclear exchange in limited conflict zones (e.g., Europe); Cuba | 로그 p.15: Tactical nuclear strike on NATO bases","전술핵 사용과 지역 핵전쟁이라는 결과 범주는 실제 hardline 경로와 대응한다. 그러나 최종 로그의 미국 Full-Scale Invasion/소련 NATO 기지 Tactical Nuclear Strike라는 의도적 선택을 마지막 서사에서는 우발적 핵교환으로 바꾸고, 미국 침공 실행을 동원 단계로 낮춘다. 핵전쟁이라는 결말 범주가 같아도 선택·발생 기제가 불일치한다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-23-03,PER-23,3,The Mended Rift: Covert De-escalation,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/23. Strategic Decision Analysis_ Cuban Missile Crisis.pdf,20-22,16,FINAL,보고서 3,U.S./USSR finalize secret accord via hotline; missiles dismantled.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: U.S./USSR finalize secret accord via hotline; missiles dismantled. | 로그 p.16: U.S. publicizes Soviet concessions + USSR withdraws missiles,"미사일 철수와 평화적 위기 해소는 실제 마지막 조합과 대응한다. 다만 실제 T4의 소련 양보 공개/철수 선택을 T3 비밀 합의와 해체 완료로 앞당기고, T4는 이미 평화가 유지되는 상태로 바꿨다. 고정 사건에 대한 마지막 선택을 생략하여 이전 턴의 사건·선택 순서를 승계하지 못했다. 이후 재선 등 장기 전망의 타당성은 이 판정에 포함하지 않았다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-24-01,PER-24,1,The Brinksmen's Waltz,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,19-21,16-17,FINAL,보고서 1,USSR Action: Secretly agrees to Turkey missile swap via backchannel.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: USSR Action: Secretly agrees to Turkey missile swap via backchannel. | 로그 p.17: Direct Hotline Communication Offer,"T3 제한 공습/소련 부인은 실제 조합과 대응한다. T4 실제 소련 선택은 직접 hotline 통신 제안인데 서사는 비밀 Turkey 교환 수락으로 바꾸고 검사 협정까지 성립시킨다. 공습 후 최고 긴장 상태의 실제 로그를 외교적 회복으로 바꾼 것이며, 같은 서사의 No direct conflict는 자신이 서술한 공습과도 양립하기 어렵다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-24-02,PER-24,2,Red Dawn Countdown,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,22-23,"14,18",FINAL,보고서 2,USSR Action: Limited nuclear strikes on U.S. bases in Turkey.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: USSR Action: Limited nuclear strikes on U.S. bases in Turkey. | 로그 p.14: Tactical Nuclear Launch in Caribbean,T3 핵교전 이후 T4 회복 불가능한 핵전쟁이라는 큰 흐름은 실제 로그와 대응한다. 그러나 소련이 선택한 전술핵 발사 지역은 Caribbean인데 서사는 Turkey의 미군 기지 타격으로 바꾼다. 핵사용 유무나 결말만 일치한다고 표적·작전 선택까지 준수로 보지 않았다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-24-03,PER-24,3,Checkmate in Havana,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/24. Strategic Alternatives Analysis for Missile Crisis.pdf,23-26,"15,18-19",FINAL,보고서 3,U.S. Action: Agreed to Turkey missile withdrawal via backchannel.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.24: U.S. Action: Agreed to Turkey missile withdrawal via backchannel. | 로그 p.15: U.S. Action: UN Session,최종 검사 협정/Turkey 교환에 따른 완화 결말은 실제 T4와 대응하지만 서사의 T3는 이미 미국의 교환 수락·소련 UN 해체 명령을 기록한다. 실제 T3는 UN Session/Turkey Offer이고 T4에서야 Inspection Agreement/Turkey Swap을 선택한다. 제안→합의의 단계와 턴 순서를 없애고 마지막 고정 사건에 대한 선택을 생략한 내용 불일치다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-19-01,PER-19,1,The Precarious Balance,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,18-20,12-13,FINAL,보고서 1,Outcome: Averted catastrophe through last-minute stand-downs,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.20: Outcome: Averted catastrophe through last-minute stand-downs | 로그 p.12: Nuclear Countdown,"검문→보복공습/부인→핵 카운트다운/전술핵 배치라는 주요 순서는 실제 주경로와 대응한다. 그러나 최종 서사는 마지막 양국 stand-down을 새 행동으로 추가하여 참사를 막았다고 결말의 원인을 만든다. 같은 로그의 별도 완화 쌍 Ultimatum/Unconditional Withdrawal을 선택한 것으로도 설명하지 않는다. 핵준비만 했으므로 무조건 전쟁이어야 한다는 판정이 아니라, 실제 취소·해제 결정을 로그 없이 만들었다는 판정이다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-19-02,PER-19,2,The Clockwork Catastrophe,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,20-21,"10-11,14",FINAL,보고서 2,U.S.: Invasion delayed amid public panic.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: U.S.: Invasion delayed amid public panic. | 로그 p.11: Catastrophic Path Invasion of Cuba Tactical Nuclear Use,마지막 Mutual First Strike/양국 붕괴는 실제 Turn 4 ICBM Strike/Strategic First Strike에 대응한다. 그러나 서사의 Turn 3은 미국 침공 지연/소련 경계 격상으로 적혀 있고 실제 그 턴의 유일 행동쌍은 Immediate Invasion of Cuba/Tactical Nuclear Use이다. 진행된 침공·핵사용 선택을 준비·지연 단계로 되돌렸다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-19-03,PER-19,3,The Fragile Truce,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/19. Strategic Analysis of Cuban Missile Crisis Event.pdf,21-23,"11-12,14-15",FINAL,보고서 3,Trigger: B-59 incident. U.S. proposes joint hotline; USSR agrees to partial withdrawal.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: Trigger: B-59 incident. U.S. proposes joint hotline; USSR agrees to partial withdrawal. | 로그 p.15: 1. Conditional Ceasefire Proposal,실제 T3의 비행 중지/SAM 해체는 서사와 대응한다. 하지만 최종 T4에 미국이 joint hotline을 제안하고 소련이 부분 철수에 동의했다고 새 선택쌍을 둔다. 실제 T4는 Conditional Ceasefire Proposal/Verifiable Removal Offer이며 양측 수락은 Potential로 남아 있다. 채널 신설·쌍방 수락을 완료 사건으로 강화한 불일치다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-20-01,PER-20,1,The Brinksmanship Crescendo,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,19-20,14-15,FINAL,보고서 1,USSR: Armed Forces authorized nuclear retaliation against U.S. bases in Turkey.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.19: USSR: Armed Forces authorized nuclear retaliation against U.S. bases in Turkey. | 로그 p.15: 1. Tactical Nuclear Strike on Guantánamo,"최종 첫 서사의 핵보복 표적은 Turkey의 미국 기지인데, 실제 마지막 첫 조합은 Surgical Strikes/Guantánamo 전술핵 타격이다. 그 뒤 선택된 핵타격을 실제로 서술하지 않고 핵전쟁을 소련 부대 지휘관들이 막았다고 요약한다. 선택된 타격 위치·실행과 결과를 바꾼 실질 불일치이며 U-2와 B-59도 한 턴씩 앞당겼다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-20-02,PER-20,2,Clash of Will and Warheads,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,20-22,16-17,FINAL,보고서 2,Soviet submarines launched tactical nukes against Guantánamo.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.21: Soviet submarines launched tactical nukes against Guantánamo. | 로그 p.16: Most Plausible Combination: Invasion + ICBM Launch,해당 강경 마지막 로그는 미국 침공/소련 ICBM 도시 공격과 MAD이다. 서사는 다른 첫 분기의 Guantánamo 전술핵 타격을 소련 잠수함 발사로 옮겨 미국 ICBM 반격의 직접 원인으로 만든다. dead-hand 자체는 실제 로그에도 이미 있으므로 새 규칙 발명으로 여기서 중복 판정하지 않는다. 핵전쟁 결과는 맞지만 표적·발사수단·선후 인과가 다른 분기에서 섞였다.,,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-20-03,PER-20,3,Smoke and Mirrors,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/20. Strategic Analysis for Cuban Missile Crisis (Based.pdf,21-23,17-18,FINAL,보고서 3,USSR: Accepted UN inspections but removed only warheads from Cuba.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.22: USSR: Accepted UN inspections but removed only warheads from Cuba. | 로그 p.18: Most Plausible Combination: Missile Swap + Non-Aggression Pact,"실제 마지막 선택은 공개 Turkey-Cuba swap/공개 Non-Aggression Pact 요구와 비밀 철수 일정이다. 서사는 UN 검증 수용·탄두만 제거·설치물 잔존이라는 다른 선택을 결말로 두고, 공개 보장 요구를 생략한다. 앞선 로그의 verified warhead removal 트리거 일부와 닿아도, 마지막 양국 선택쌍이 명시되어 있는데 그것을 다른 기술적 해결로 교체한 판정이다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-21-01,PER-21,1,Brinkmanship’s Edge,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,22-23,"12-13,17-18",FINAL,보고서 1,"Kennedy intensified backchannel talks, seeking a peaceful exit; Khrushchev withdrew its submarine",수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,"서사 p.22: Kennedy intensified backchannel talks, seeking a peaceful exit; Khrushchev withdrew its submarine | 로그 p.13: U.S.: Limited Military Retaliation → Defense_Prep event.","최종 Turn 3은 U-2 격추 후 미국 비밀 회담/소련 잠수함 철수를 선택한 것으로 적는다. 실제 그 턴은 Limited Military Retaliation/Deny Responsibility이며, 회담 가속/잠수함 철수는 다음 Turn 4의 주조합이다. 마지막 완화 교착은 실제 로그와 대응하지만 중간 보복 선택을 삭제하고 후속 선택을 앞당긴 것은 불일치다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-21-02,PER-21,2,Thawing Shadows,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,24-25,19-20,FINAL,보고서 2,The U.S. froze its blockade; the USSR withdrew most missiles.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.24: The U.S. froze its blockade; the USSR withdrew most missiles. | 로그 p.19: U.S.: Propose Missile Swap → Diplomatic_Success,"최종 마지막은 봉쇄 중지/대부분 미사일 철군이다. 실제 마지막 주쌍은 Propose Missile Swap/Publicly Accept Inspections이고 추가 쌍은 Reduce to DEFCON 3/Conditional Removal이다. 제안·검증 수용 또는 조건부 철수를 완료된 대부분 철군으로 높이고, 이전 Turn 3 미국 Freeze Blockade를 마지막 선택으로 옮겼다. 완화 가능성은 있으나 해당 조합의 실제 이행 수준과 시점은 유지되지 않는다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-21-03,PER-21,3,Firestorm Dawn,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/21. Strategic Decision Model for Cuba Missile Crisis D.pdf,25-27,"15-16,20-21",FINAL,보고서 3,Submarine signals mix-ups triggered accidental launches.,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.26: Submarine signals mix-ups triggered accidental launches. | 로그 p.21: U.S.: Authorize Nuclear Strike → Strike,"실제 마지막은 양국이 명시적으로 Authorize Nuclear Strike/Launch Tactical Nukes를 선택한 고의 핵사용 경로이다. 최종은 잠수함 신호 혼선의 우발 발사가 전체 핵교환을 촉발했다고 인과를 바꾸며, 실제 Turn 3의 Full-Scale Invasion도 단지 공습 준비로 낮춘다. 핵교환·상호 파괴 결말은 지지되지만 핵사용 의도·결정 주체·원인은 다른 사건으로 대체됐다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
SUP-NARR-PER-16-01,PER-16,1,The Brink of Armageddon,P-FINAL-LINK,runs/raw_logs/Perplexity_RAG/16. You are a tool for modeling strategic decisions. A.pdf,18-21,"11,14-15",FINAL,보고서 1,Soviet Tactical Authorization: The Soviet submarine B-59 authorized tactical nuke use,수치 검산 대상이 아닌 분기 사건·선택의 원문 승계,위반,서사 p.19: Soviet Tactical Authorization: The Soviet submarine B-59 authorized tactical nuke use | 로그 p.15: 1. Authorize Tactical Nuke Use (B-59 Vessel),"최종 서사는 B-59 핵사용 승인을 U-2 격추 대응 Turn 3에 넣는다. 실제 Turn 3 선택은 일반 Nuclear Force Mobilization이며 B-59 선박에 대한 핵사용 승인은 다음 Turn 4의 선택이다. 마지막 서사의 Limited Strike/핵사용 승인 및 전면 핵전쟁 미발생은 주조합과 양립하므로 그것을 위반으로 처리하지 않고, 특정 잠수함·권한 사건의 시점을 앞당긴 지점만 판정한다.",,true,true,AI 원문 의미 대조(인간 미확인),해당 보존 보고서의 실제 사건·행동·결말과 명시 분기 로그 대조. 위반 확정은 그 명시 모순의 판정이며 나머지 모든 통제조건 준수 보증이 아님.,보존 Root 입력이 사용되었다는 조건부 대조; 당시 첨부 바이트 동일성 미확정,true
