legacy_candidate_id,run_id,mapped_check_id,status,review_completed,evidence_limitation_category,reason,source_file,page,evidence
GEM-02-N-00314,GEM-02,GEM-02-INH-E009-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-02-N-00315,GEM-02,GEM-02-INH-E009-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00228,GEM-04,GEM-04-INH-E001-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00229,GEM-04,GEM-04-INH-E001-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00230,GEM-04,GEM-04-INH-E001-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00231,GEM-04,GEM-04-INH-E001-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00232,GEM-04,GEM-04-INH-E002-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00233,GEM-04,GEM-04-INH-E002-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00234,GEM-04,GEM-04-INH-E002-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00235,GEM-04,GEM-04-INH-E002-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00236,GEM-04,GEM-04-INH-E003-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00237,GEM-04,GEM-04-INH-E003-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00238,GEM-04,GEM-04-INH-E003-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00239,GEM-04,GEM-04-INH-E003-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00240,GEM-04,GEM-04-INH-E004-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00241,GEM-04,GEM-04-INH-E004-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00242,GEM-04,GEM-04-INH-E004-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00243,GEM-04,GEM-04-INH-E004-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00244,GEM-04,GEM-04-INH-E005-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00245,GEM-04,GEM-04-INH-E005-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00246,GEM-04,GEM-04-INH-E005-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00247,GEM-04,GEM-04-INH-E006-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00248,GEM-04,GEM-04-INH-E006-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00249,GEM-04,GEM-04-INH-E006-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00250,GEM-04,GEM-04-INH-E006-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00251,GEM-04,GEM-04-INH-E007-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00252,GEM-04,GEM-04-INH-E007-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00253,GEM-04,GEM-04-INH-E007-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00254,GEM-04,GEM-04-INH-E007-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00255,GEM-04,GEM-04-INH-E009-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00256,GEM-04,GEM-04-INH-E009-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00257,GEM-04,GEM-04-INH-E009-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-04-N-00258,GEM-04,GEM-04-INH-E009-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00117,GEM-05,GEM-05-INH-E001-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00118,GEM-05,GEM-05-INH-E002-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00119,GEM-05,GEM-05-INH-E003-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00120,GEM-05,GEM-05-INH-E004-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00121,GEM-05,GEM-05-INH-E005-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00122,GEM-05,GEM-05-INH-E006-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00123,GEM-05,GEM-05-INH-E007-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00124,GEM-05,GEM-05-INH-E008-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00125,GEM-05,GEM-05-INH-E008-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-05-N-00126,GEM-05,GEM-05-INH-E009-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00172,GEM-07,GEM-07-INH-E003-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00173,GEM-07,GEM-07-INH-E003-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00174,GEM-07,GEM-07-INH-E003-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00175,GEM-07,GEM-07-INH-E003-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00176,GEM-07,GEM-07-INH-E005-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00177,GEM-07,GEM-07-INH-E005-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-07-N-00178,GEM-07,GEM-07-INH-E005-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00270,GEM-10,GEM-10-INH-E001-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00271,GEM-10,GEM-10-INH-E001-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00272,GEM-10,GEM-10-INH-E001-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00273,GEM-10,GEM-10-INH-E001-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00274,GEM-10,GEM-10-INH-E002-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00275,GEM-10,GEM-10-INH-E002-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00276,GEM-10,GEM-10-INH-E002-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00277,GEM-10,GEM-10-INH-E002-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00278,GEM-10,GEM-10-INH-E002-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00279,GEM-10,GEM-10-INH-E002-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00280,GEM-10,GEM-10-INH-E002-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00281,GEM-10,GEM-10-INH-E002-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00282,GEM-10,GEM-10-INH-E003-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00283,GEM-10,GEM-10-INH-E003-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00284,GEM-10,GEM-10-INH-E003-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00285,GEM-10,GEM-10-INH-E003-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00286,GEM-10,GEM-10-INH-E003-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00287,GEM-10,GEM-10-INH-E003-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00288,GEM-10,GEM-10-INH-E003-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00289,GEM-10,GEM-10-INH-E003-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00290,GEM-10,GEM-10-INH-E004-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00291,GEM-10,GEM-10-INH-E004-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00292,GEM-10,GEM-10-INH-E004-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00293,GEM-10,GEM-10-INH-E004-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00294,GEM-10,GEM-10-INH-E004-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00295,GEM-10,GEM-10-INH-E004-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00296,GEM-10,GEM-10-INH-E004-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00297,GEM-10,GEM-10-INH-E004-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00298,GEM-10,GEM-10-INH-E005-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00299,GEM-10,GEM-10-INH-E005-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00300,GEM-10,GEM-10-INH-E005-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00301,GEM-10,GEM-10-INH-E005-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00302,GEM-10,GEM-10-INH-E005-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00303,GEM-10,GEM-10-INH-E005-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00304,GEM-10,GEM-10-INH-E005-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00305,GEM-10,GEM-10-INH-E005-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00306,GEM-10,GEM-10-INH-E006-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00307,GEM-10,GEM-10-INH-E006-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00308,GEM-10,GEM-10-INH-E006-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00309,GEM-10,GEM-10-INH-E006-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00310,GEM-10,GEM-10-INH-E006-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00311,GEM-10,GEM-10-INH-E006-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00312,GEM-10,GEM-10-INH-E006-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00313,GEM-10,GEM-10-INH-E006-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00314,GEM-10,GEM-10-INH-E007-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00315,GEM-10,GEM-10-INH-E007-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00316,GEM-10,GEM-10-INH-E007-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00317,GEM-10,GEM-10-INH-E007-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00318,GEM-10,GEM-10-INH-E007-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00319,GEM-10,GEM-10-INH-E007-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00320,GEM-10,GEM-10-INH-E007-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00321,GEM-10,GEM-10-INH-E007-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00322,GEM-10,GEM-10-INH-E008-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00323,GEM-10,GEM-10-INH-E008-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00324,GEM-10,GEM-10-INH-E008-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00325,GEM-10,GEM-10-INH-E008-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00326,GEM-10,GEM-10-INH-E008-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00327,GEM-10,GEM-10-INH-E008-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00328,GEM-10,GEM-10-INH-E008-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00329,GEM-10,GEM-10-INH-E009-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00330,GEM-10,GEM-10-INH-E009-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00331,GEM-10,GEM-10-INH-E009-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00332,GEM-10,GEM-10-INH-E009-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00333,GEM-10,GEM-10-INH-E009-U2-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00334,GEM-10,GEM-10-INH-E009-U2-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00335,GEM-10,GEM-10-INH-E009-U2-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-10-N-00336,GEM-10,GEM-10-INH-E009-U2-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-17-N-00257,GEM-17,GEM-17-INH-E001-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-17-N-00258,GEM-17,GEM-17-INH-E001-U1-Diplomatic_Support,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-17-N-00259,GEM-17,GEM-17-INH-E001-U1-Public_Opinion,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-17-N-00260,GEM-17,GEM-17-INH-E001-U1-Leadership_Unity,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
GEM-17-N-00261,GEM-17,GEM-17-INH-E002-U1-Tension,준수,True,,물리적 원문 행을 직접 검토한 부모 연결의 목표 상태에 대응시킴. 기존 자동 분기키는 부모 판단에 사용하지 않음.,,,
